amenities,host_response_rate,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,summary_len,houserules_len,Manhattan,Brooklyn,Queens,Others,Entire_home,Private_room,Shared_room,price
20,1,2,1,1,1,0,15,2,30,36,113,94,2.98,49,83,0,0,1,0,0,1,0,49
56,1,2,1,1,1,300,75,1,10,70,45,98,1.22,82,189,1,0,0,0,0,1,0,95
21,1,4,1,1,2,300,120,2,0,99,26,96,0.69,50,1,1,0,0,0,1,0,0,199
41,1,3,1,1,2,0,120,1,25,191,121,98,3.34,58,198,1,0,0,0,1,0,0,195
23,1,7,1,2,2,400,130,4,35,16,114,93,3.05,44,120,1,0,0,0,1,0,0,270
9,0.83,2,1,1,1,500,50,1,25,333,18,96,0.49,61,1,0,1,0,0,0,1,0,92
22,1,2,1,1,1,0,61,2,35,5,37,99,0.98,54,93,1,0,0,0,1,0,0,150
18,1,7,1,3,3,200,90,4,30,297,125,93,3.41,54,42,0,1,0,0,1,0,0,180
31,1,3,1,1,2,300,35,2,20,363,46,97,1.26,92,6,0,0,1,0,1,0,0,100
20,1,4,2,2,2,100,149,4,50,316,79,90,2.19,1,174,1,0,0,0,1,0,0,316
22,1,5,1,2,2,200,50,4,30,296,139,91,3.74,50,1,0,1,0,0,1,0,0,160
32,1,1,1.5,1,1,100,50,1,0,94,42,94,1.13,47,107,0,1,0,0,0,1,0,47
17,1,2,1,1,1,300,80,2,50,87,9,93,0.25,92,1,0,1,0,0,1,0,0,200
12,1,1,1.5,1,1,0,30,1,20,224,14,100,0.38,76,8,0,1,0,0,0,1,0,39
12,0.6,5,1,1,2,500,120,5,60,355,8,97,0.21,59,195,1,0,0,0,1,0,0,489
20,0.91,5,1,2,3,200,75,1,50,364,3,73,0.08,38,1,0,0,1,0,1,0,0,150
32,1,6,1,3,3,0,35,1,35,357,160,99,4.6,84,101,0,0,1,0,1,0,0,65
25,1,5,1,2,3,200,50,1,15,188,147,97,3.96,75,178,0,1,0,0,1,0,0,120
18,1,2,1,1,1,0,15,2,30,176,5,100,2.46,64,24,0,1,0,0,1,0,0,185
18,1,2,1,0,1,150,75,1,0,49,16,98,0.45,98,76,1,0,0,0,1,0,0,200
51,1,2,1,1,1,250,50,1,25,272,164,98,4.47,50,25,1,0,0,0,0,1,0,120
62,1,2,1,1,1,100,30,1,0,264,42,96,1.14,1,100,1,0,0,0,0,1,0,175
23,0.86,2,1,1,1,600,85,1,26,197,12,100,0.33,81,12,1,0,0,0,1,0,0,49
30,1,2,1,1,1,750,95,2,50,282,105,99,2.86,73,47,0,1,0,0,1,0,0,249
32,0.8,2,1,1,1,150,20,1,5,287,44,92,1.17,76,1,0,1,0,0,0,1,0,53
14,0.8,2,1,1,0,0,50,1,0,216,7,73,0.19,9,15,1,0,0,0,1,0,0,70
36,1,4,1,2,2,100,50,2,10,327,101,89,2.75,32,17,0,1,0,0,1,0,0,180
10,1,6,1,1,3,0,40,4,15,351,117,91,3.1,79,1,0,0,1,0,1,0,0,144
27,1,2,1,1,1,400,50,1,20,0,15,97,1.02,80,73,1,0,0,0,1,0,0,100
45,1,6,1,1,3,100,85,6,45,335,98,98,2.68,57,13,0,0,1,0,1,0,0,145
28,0.92,5,1,2,2,1000,200,1,0,363,3,87,0.19,77,1,0,1,0,0,1,0,0,450
33,1,4,1,1,3,0,75,3,25,288,136,98,3.65,68,22,0,0,1,0,1,0,0,122
25,0.86,3,1,1,2,100,30,2,5,3,103,87,2.75,12,18,0,1,0,0,0,1,0,42
17,0.8,1,1,1,1,0,75,1,15,85,9,91,0.59,85,22,0,1,0,0,0,1,0,55
35,0.97,1,1,1,1,0,80,1,0,330,95,94,2.51,85,95,1,0,0,0,0,1,0,80
13,0.8,3,1,1,2,0,25,1,10,91,96,95,2.57,58,1,1,0,0,0,0,1,0,55
31,0.9,2,1,1,1,0,95,2,100,36,18,91,0.49,81,12,1,0,0,0,1,0,0,239
19,1,2,1,1,1,500,85,1,75,47,45,97,1.29,42,8,1,0,0,0,1,0,0,295
18,0.6,1,1,1,1,150,45,1,20,296,8,89,0.22,79,138,1,0,0,0,0,1,0,80
18,1,3,1,1,2,0,30,2,10,0,15,96,0.4,41,101,0,0,1,0,0,1,0,60
19,1,2,1,1,1,150,20,2,0,250,36,100,1.07,47,78,0,0,1,0,0,1,0,55
21,1,2,1,1,1,0,35,1,15,89,9,97,0.24,79,1,0,1,0,0,0,1,0,200
20,0.95,1,1,1,1,100,15,1,0,110,92,95,2.53,69,36,0,1,0,0,0,1,0,40
13,0.8,1,1,1,1,100,40,1,50,337,5,100,0.2,50,1,0,1,0,0,0,1,0,51
12,0.9,2,0,1,1,0,40,1,15,47,54,91,1.43,81,3,1,0,0,0,0,1,0,85
15,0.89,3,1,0,0,1000,100,1,0,86,5,84,0.14,62,1,1,0,0,0,1,0,0,109
8,1,5,1,1,3,200,50,2,50,86,90,90,2.41,72,1,0,0,1,0,1,0,0,110
20,1,2,1,1,1,0,15,2,0,0,75,99,2,96,32,1,0,0,0,0,1,0,54
17,1,2,1,1,1,0,30,1,35,115,52,98,1.4,65,5,0,1,0,0,0,1,0,79
28,1,2,2,1,1,150,40,1,25,40,178,95,4.73,84,83,0,1,0,0,0,1,0,80
21,1,2,1,1,1,0,0,1,12,1,98,94,2.6,72,1,0,1,0,0,0,1,0,38
11,1,1,1,1,1,0,0,1,20,1,66,86,1.76,77,1,0,1,0,0,0,1,0,29
26,0.8,2,1,1,1,200,120,1,0,0,47,98,1.26,72,78,0,1,0,0,1,0,0,147
39,1,4,1,1,2,200,75,1,18,263,156,99,4.21,76,171,0,1,0,0,1,0,0,154
15,1,6,1.5,1,3,195,100,4,60,247,192,94,5.09,71,1,1,0,0,0,1,0,0,250
43,1,2,1,0,1,100,60,2,25,275,124,98,3.35,86,92,0,0,1,0,1,0,0,130
61,1,2,1,0,1,150,45,1,0,251,96,99,2.61,77,170,0,0,1,0,1,0,0,77
24,1,2,1,1,1,0,15,1,0,100,103,98,2.74,72,12,0,1,0,0,0,1,0,67
23,1,1,1,1,1,0,35,1,15,347,19,96,0.53,85,1,0,1,0,0,0,1,0,75
24,1,4,1,2,2,250,90,2,20,0,30,98,0.82,49,27,1,0,0,0,1,0,0,150
16,1,2,1,1,1,200,80,1,35,9,10,94,0.28,83,1,1,0,0,0,0,1,0,150
21,0.9,1,1,1,2,0,100,2,50,330,3,100,0.09,87,19,1,0,0,0,0,1,0,89
13,0.99,4,1,2,2,500,150,1,0,348,7,77,0.21,62,142,1,0,0,0,1,0,0,150
43,1,4,2,2,2,500,120,1,0,27,64,94,1.87,66,83,0,1,0,0,1,0,0,180
16,1,2,1,1,1,100,25,1,0,38,104,97,3.04,77,1,0,1,0,0,0,1,0,85
23,1,4,1,1,2,200,30,4,25,80,17,96,0.46,64,37,1,0,0,0,1,0,0,185
46,1,4,1,2,2,200,50,2,20,292,80,97,2.14,72,70,1,0,0,0,1,0,0,215
34,1,4,1,1,2,251,30,3,25,39,88,97,2.49,69,94,0,1,0,0,1,0,0,100
27,1,2,1,1,1,125,50,1,25,157,27,100,0.74,81,189,0,1,0,0,0,1,0,99
26,0.89,2,1,1,1,0,25,1,15,171,83,95,2.24,86,79,0,0,1,0,0,1,0,40
27,1,2,1,1,1,0,25,1,0,123,91,92,2.42,42,1,1,0,0,0,0,1,0,69
20,0.9,4,1,2,2,500,120,1,0,311,4,95,0.11,88,15,0,1,0,0,1,0,0,110
23,1,6,1,3,5,300,65,2,20,81,40,89,1.09,48,1,0,0,1,0,1,0,0,165
12,1,5,1,2,5,250,75,3,15,54,60,88,1.61,58,3,0,1,0,0,0,1,0,85
59,0.6,2,1,1,1,150,35,1,15,41,18,98,0.53,93,1,0,1,0,0,0,1,0,60
25,0.83,2,1,1,1,100,50,1,15,5,9,85,0.24,48,1,1,0,0,0,0,1,0,50
43,1,2,1,0,1,100,99,1,0,298,16,91,0.46,77,111,1,0,0,0,1,0,0,252
40,1,2,1,1,1,200,15,2,30,163,87,99,2.33,88,38,0,0,1,0,0,1,0,75
11,1,1,1,1,1,0,20,1,0,0,4,100,0.13,83,1,0,1,0,0,0,1,0,75
35,1,4,1,1,1,200,75,4,0,23,73,99,1.97,83,117,0,1,0,0,1,0,0,125
36,1,6,1,2,2,200,75,1,20,279,139,93,3.83,56,107,0,1,0,0,1,0,0,115
33,1,4,1,0,2,100,50,2,20,292,95,95,2.59,85,1,0,0,1,0,1,0,0,100
18,1,2,1,1,1,500,70,2,0,0,33,93,0.91,70,44,0,1,0,0,1,0,0,128
23,1,8,1,3,3,500,95,6,15,230,78,96,2.15,64,37,0,0,1,0,1,0,0,300
21,1,2,1,1,1,0,30,1,30,88,59,96,2.03,61,1,0,0,1,0,0,1,0,65
24,1,3,1,1,1,0,60,2,40,351,40,88,1.08,55,1,0,1,0,0,1,0,0,135
21,1,4,1,1,1,0,45,2,0,135,36,92,0.98,65,1,1,0,0,0,1,0,0,140
10,1,2,1,1,2,150,50,2,20,83,7,93,0.19,81,11,0,0,1,0,1,0,0,74
20,1,2,1,1,2,200,150,1,20,142,27,99,0.73,39,64,1,0,0,0,1,0,0,162
15,1,4,1,1,1,0,100,1,0,324,58,94,1.57,83,1,0,1,0,0,1,0,0,185
23,1,4,1,2,2,0,50,1,0,0,12,96,0.34,80,30,1,0,0,0,1,0,0,160
18,1,2,1,0,2,300,85,1,35,122,29,97,0.8,79,1,1,0,0,0,1,0,0,98
14,1,3,1,1,1,350,40,1,0,12,29,98,0.79,81,1,0,1,0,0,1,0,0,100
36,1,2,1,0,1,250,100,1,0,311,87,98,2.36,74,10,1,0,0,0,0,1,0,149
31,1,1,1,1,1,250,100,1,0,315,3,100,0.09,83,1,0,1,0,0,0,1,0,95
31,1,4,1,1,1,0,65,2,0,3,29,89,0.78,86,43,0,1,0,0,1,0,0,125
20,1,4,1,1,2,650,79,1,0,255,9,89,0.26,58,76,1,0,0,0,1,0,0,190
5,0.75,2,1,1,1,0,40,1,0,3,24,95,0.64,69,1,0,1,0,0,1,0,0,125
20,1,4,1,1,1,1000,125,2,39,0,7,97,0.3,59,55,1,0,0,0,1,0,0,174
13,1,1,1,0,1,200,75,2,0,303,139,88,3.72,32,1,1,0,0,0,1,0,0,170
20,1,3,2,1,2,0,30,1,30,354,24,93,0.64,71,20,0,1,0,0,0,1,0,125
10,1,3,1,0,2,300,50,1,0,356,23,96,0.62,76,11,0,1,0,0,1,0,0,200
23,1,4,1,1,1,0,100,2,20,0,14,94,0.38,42,36,0,1,0,0,1,0,0,95
60,0.85,2,1,1,1,100,60,1,20,38,97,97,2.6,59,82,0,1,0,0,0,1,0,70
24,0.79,5,2,2,2,275,0,4,50,17,38,98,1.03,60,44,1,0,0,0,1,0,0,375
17,0.93,2,1,1,1,0,120,1,0,109,48,98,1.3,30,1,1,0,0,0,1,0,0,140
9,0.93,4,1,1,3,0,120,1,0,107,18,96,0.54,45,1,1,0,0,0,1,0,0,140
24,1,2,1,1,1,100,100,1,45,76,41,96,1.2,49,170,0,1,0,0,0,1,0,55
12,1,4,1.5,2,2,500,100,2,25,32,13,95,0.4,82,46,0,1,0,0,1,0,0,220
25,1,4,1,1,1,0,90,2,15,33,78,98,2.2,40,98,0,1,0,0,1,0,0,110
25,0.89,3,1,1,2,200,75,1,20,0,13,98,0.4,87,56,1,0,0,0,1,0,0,122
16,1,2,1,0,1,250,50,2,35,26,32,94,0.9,78,90,1,0,0,0,1,0,0,200
18,0.99,4,1,2,2,500,150,1,0,347,8,90,0.26,72,142,1,0,0,0,1,0,0,159
17,0.99,2,1,1,1,500,150,1,0,225,8,88,0.23,53,142,1,0,0,0,1,0,0,117
17,1,1,1,1,1,100,20,1,0,69,25,98,0.74,80,122,0,0,1,0,0,1,0,40
20,1,3,1,1,3,0,15,1,15,354,2,100,2,33,3,0,1,0,0,0,1,0,49
33,0.9,6,1,3,4,0,95,6,25,320,64,97,1.86,70,46,0,1,0,0,1,0,0,250
12,1,4,1,2,2,100,30,4,50,110,127,89,3.49,37,1,0,1,0,0,1,0,0,170
29,1,2,1,0,1,250,100,1,0,267,87,96,2.39,69,10,1,0,0,0,1,0,0,149
66,1,5,1,2,3,500,75,2,50,288,167,93,4.58,67,139,0,1,0,0,1,0,0,150
31,0.9,2,1,1,1,250,125,2,100,0,84,94,2.32,74,23,1,0,0,0,1,0,0,153
17,1,2,1,1,1,500,55,1,0,0,20,100,0.54,64,30,0,1,0,0,1,0,0,172
43,0.78,8,1,2,5,250,60,3,12,351,183,97,4.95,60,39,0,0,1,0,1,0,0,135
28,1,2,1,1,1,300,100,1,0,333,107,96,2.91,82,173,1,0,0,0,1,0,0,180
30,1,2,1,1,1,100,15,1,25,7,67,99,1.82,52,173,1,0,0,0,0,1,0,60
21,0.89,5,1,2,2,1000,150,1,0,86,2,100,0.07,50,1,1,0,0,0,1,0,0,199
19,1,2,1,1,1,0,50,1,25,59,98,95,2.75,78,150,0,1,0,0,0,1,0,100
14,1,3,1,1,1,0,100,2,50,34,3,100,1.29,59,29,1,0,0,0,1,0,0,350
26,0.53,2,1,1,1,100,25,1,25,328,46,93,1.25,43,25,1,0,0,0,0,1,0,110
66,1,1,1.5,1,2,0,75,1,20,346,32,99,0.87,83,145,0,1,0,0,0,1,0,49
62,0.9,3,1,1,1,100,70,1,35,51,87,96,2.45,89,177,1,0,0,0,0,1,0,56
46,1,2,1.5,1,1,100,20,1,15,311,78,98,3.11,78,200,0,1,0,0,0,1,0,49
44,1,6,2,2,2,100,99,1,0,275,23,97,0.8,77,111,1,0,0,0,1,0,0,672
43,0.9,2,1,1,1,0,0,1,10,129,10,94,1.13,90,34,0,1,0,0,0,1,0,130
30,1,3,1,1,1,110,15,1,33,27,54,92,1.96,90,102,0,0,1,0,0,1,0,55
36,1,2,1,1,1,100,60,2,0,290,44,98,1.34,87,173,1,0,0,0,0,1,0,100
17,1,5,1,2,3,500,150,4,10,251,4,80,0.13,69,1,1,0,0,0,1,0,0,99
31,1,4,1,1,4,0,150,1,30,281,43,97,1.18,80,3,0,0,1,0,0,1,0,60
18,0.92,1,1,1,1,100,40,1,0,16,66,96,1.77,73,158,0,1,0,0,0,1,0,47
57,1,1,1,1,2,0,30,1,10,176,167,99,4.51,61,9,0,1,0,0,0,1,0,60
17,0.56,2,1,1,2,0,40,1,0,286,10,82,0.27,87,1,0,1,0,0,1,0,0,80
10,1,2,1,1,1,200,50,2,20,52,34,94,0.91,35,9,1,0,0,0,1,0,0,125
12,1,4,1,0,2,500,80,1,20,164,157,96,4.24,84,26,0,0,1,0,1,0,0,150
15,1,4,1,1,2,0,89,2,20,158,141,94,3.82,79,50,0,1,0,0,1,0,0,145
27,1,3,1,1,1,500,80,1,0,255,17,99,0.61,56,28,1,0,0,0,1,0,0,180
44,1,3,1.5,1,2,200,150,2,45,265,3,100,0.15,71,46,0,1,0,0,0,1,0,99
49,1,2,1,1,1,500,100,1,10,257,86,96,2.33,76,37,0,1,0,0,0,1,0,55
49,1,2,1,1,1,1100,100,1,10,266,87,95,2.46,76,37,0,1,0,0,0,1,0,40
17,0.99,4,1,1,1,500,150,1,0,71,2,100,0.13,55,142,1,0,0,0,1,0,0,133
14,0.99,4,1,3,3,500,150,1,0,348,4,80,0.19,60,142,1,0,0,0,1,0,0,175
25,0.6,6,1.5,2,4,350,100,4,25,279,35,98,1.07,68,178,0,1,0,0,1,0,0,163
12,1,4,1,3,3,400,100,4,5,265,7,97,0.21,80,1,0,0,1,0,1,0,0,117
27,1,7,1,2,4,300,125,4,25,83,3,100,0.08,47,1,0,0,1,0,1,0,0,300
27,1,2,1,0,1,200,40,1,0,32,90,98,3.16,86,180,0,0,1,0,1,0,0,49
57,1,4,1,1,2,500,100,2,25,224,34,94,0.93,68,24,0,1,0,0,1,0,0,141
49,1,2,1,1,1,1100,100,1,10,297,98,94,2.65,76,37,0,1,0,0,0,1,0,50
19,1,2,1,1,1,100,35,2,25,62,73,92,2,79,9,0,1,0,0,0,1,0,48
21,1,1,1,1,1,0,50,1,15,9,5,96,0.14,54,102,0,1,0,0,0,1,0,55
35,1,2,1.5,1,1,100,20,2,0,351,9,98,0.25,35,24,0,0,1,0,0,1,0,67
10,1,2,1,1,2,300,50,2,20,80,62,93,1.71,38,1,0,1,0,0,1,0,0,120
18,0.99,6,1,3,3,500,150,1,0,317,6,93,0.29,67,142,1,0,0,0,1,0,0,200
26,1,2,0,1,1,0,60,2,0,230,102,96,2.77,78,7,1,0,0,0,0,1,0,80
11,1,2,1,1,1,150,20,1,15,19,29,98,2.04,21,21,0,1,0,0,0,1,0,50
25,0.95,2,2,1,1,0,15,1,25,318,106,94,2.89,79,165,0,1,0,0,0,1,0,33
18,1,3,1,1,2,0,0,1,0,62,12,97,0.34,77,1,0,1,0,0,1,0,0,89
23,1,2,1,1,1,300,50,1,30,147,104,98,2.85,78,123,1,0,0,0,0,1,0,97
16,0.95,2,2,1,1,500,35,1,7,364,1,100,0.03,58,1,0,1,0,0,0,1,0,57
54,1,4,1,1,3,0,50,2,25,180,98,93,2.66,58,167,0,0,1,0,1,0,0,66
20,1,1,1,1,1,0,50,1,50,130,62,98,1.68,37,1,0,1,0,0,0,1,0,52
17,1,2,1,1,1,500,60,1,0,17,6,87,0.17,18,28,0,1,0,0,0,1,0,70
16,1,3,1,1,1,400,110,1,15,86,36,98,1.03,69,17,1,0,0,0,1,0,0,200
63,1,7,1,2,5,500,180,2,35,43,27,99,1.19,46,177,0,0,1,0,1,0,0,105
20,1,1,1,1,1,0,30,1,0,120,2,100,0.18,80,14,0,1,0,0,0,1,0,120
30,1,2,1,0,1,750,60,2,0,274,95,97,2.61,84,19,0,0,1,0,1,0,0,95
56,1,5,2,3,4,300,70,3,15,0,152,96,4.18,49,40,0,1,0,0,1,0,0,150
33,1,4,1,2,3,250,60,4,0,124,119,100,3.23,82,124,0,1,0,0,1,0,0,225
18,1,4,1,2,3,250,100,1,0,78,6,100,0.19,75,1,0,1,0,0,1,0,0,109
48,1,3,1,1,2,0,20,2,50,144,94,94,2.57,34,26,1,0,0,0,0,1,0,100
12,1,3,1,0,1,200,100,1,0,96,12,96,0.35,45,1,0,1,0,0,1,0,0,79
19,0.9,2,1,1,1,0,42,2,60,85,109,93,3.2,76,14,1,0,0,0,1,0,0,125
44,1,2,1.5,1,2,100,20,1,25,166,28,99,1.15,34,11,0,0,1,0,0,1,0,47
18,1,2,1,0,2,500,100,2,25,126,96,99,2.6,50,1,1,0,0,0,1,0,0,195
17,0.95,6,1,2,3,300,100,1,40,168,63,96,1.71,78,57,0,1,0,0,1,0,0,250
20,0.9,2,1.5,1,1,0,0,1,0,23,120,89,3.32,92,31,0,1,0,0,0,1,0,55
40,1,1,1.5,1,1,0,0,1,25,261,8,95,0.22,71,90,1,0,0,0,0,1,0,65
18,1,1,0,1,0,200,50,1,0,76,9,98,0.32,31,14,1,0,0,0,0,1,0,120
27,1,2,1,1,3,0,95,2,0,26,25,97,0.69,86,37,1,0,0,0,1,0,0,199
24,1,2,1,1,1,200,30,1,0,33,56,100,1.56,72,191,1,0,0,0,0,1,0,85
61,1,5,1,2,2,250,80,2,10,1,112,92,3.05,59,174,0,1,0,0,1,0,0,135
14,1,3,1,1,1,0,15,2,5,309,94,89,2.57,53,4,0,1,0,0,0,1,0,120
14,1,1,1,1,1,200,50,1,0,81,27,97,0.76,34,16,1,0,0,0,0,1,0,120
14,1,1,1,1,1,200,50,1,0,77,25,96,0.69,32,17,1,0,0,0,0,1,0,120
12,1,2,1,1,1,0,60,1,0,59,30,95,0.83,41,4,1,0,0,0,0,1,0,129
15,1,4,1,3,3,300,120,1,0,319,31,95,0.85,78,1,0,1,0,0,1,0,0,175
27,1,1,1,1,1,500,135,1,100,349,43,94,1.18,73,57,1,0,0,0,0,1,0,200
65,1,5,1,1,3,150,70,5,50,319,139,98,4.06,45,134,0,1,0,0,1,0,0,152
33,1,2,1,1,1,100,95,1,0,100,108,98,2.95,42,47,1,0,0,0,0,1,0,145
16,1,2,1,0,1,200,100,1,0,60,8,98,0.24,70,1,0,1,0,0,1,0,0,80
25,1,2,1,0,1,250,80,1,0,175,94,99,2.59,79,46,1,0,0,0,1,0,0,215
31,1,2,1,1,1,200,30,1,15,92,10,98,0.87,42,53,0,0,1,0,0,1,0,99
26,1,2,1,1,1,399,99,1,55,99,87,98,2.37,73,7,1,0,0,0,1,0,0,90
9,1,2,1,1,1,100,40,1,25,303,6,100,0.17,34,17,1,0,0,0,0,1,0,71
34,0.88,4,1,1,2,1000,125,1,15,327,24,98,0.66,59,43,0,1,0,0,1,0,0,155
28,1,5,1,2,3,150,80,1,35,303,17,100,3.64,72,180,0,1,0,0,1,0,0,136
16,1,2,1,0,1,100,0,1,0,51,10,92,0.3,73,1,0,1,0,0,1,0,0,80
50,1,3,1,1,1,100,75,1,0,61,4,100,0.14,40,24,0,1,0,0,1,0,0,175
12,0.92,3,1,1,2,500,160,1,10,0,3,87,0.08,87,10,1,0,0,0,1,0,0,125
12,1,4,1,1,2,500,100,2,0,98,26,97,0.71,28,13,1,0,0,0,1,0,0,200
8,1,3,1,1,1,0,15,2,5,308,141,95,3.9,55,1,0,1,0,0,0,1,0,100
43,1,6,2,2,5,250,150,6,50,101,33,98,0.92,87,94,0,0,1,0,1,0,0,200
40,1,2,0,1,1,300,25,1,0,54,30,95,0.85,53,27,0,1,0,0,0,1,0,55
59,1,2,1,0,1,350,60,1,0,20,2,100,0.06,80,1,1,0,0,0,1,0,0,165
27,1,5,2,2,3,400,100,1,0,14,66,99,1.82,65,25,1,0,0,0,1,0,0,415
31,1,1,1,1,1,200,35,1,20,316,29,100,0.96,85,4,0,0,1,0,0,1,0,99
26,1,4,1,1,2,500,50,4,50,0,17,93,0.5,49,1,1,0,0,0,1,0,0,180
21,0.8,3,1,2,1,500,120,1,0,77,5,90,0.14,44,1,0,1,0,0,1,0,0,100
42,0.8,1,1,1,1,0,25,1,0,50,164,97,4.48,62,99,0,1,0,0,0,1,0,56
29,1,2,1,1,1,100,40,2,30,2,51,93,1.42,75,71,0,1,0,0,1,0,0,93
17,1,2,1,1,1,100,15,1,20,103,81,97,2.22,62,126,1,0,0,0,0,1,0,60
46,1,6,1.5,3,4,250,150,6,25,45,47,98,1.29,81,30,0,1,0,0,1,0,0,250
32,1,2,1,0,1,300,50,1,0,0,52,100,1.44,66,6,0,1,0,0,1,0,0,225
11,0.75,7,1,1,3,200,75,1,10,90,2,90,0.06,46,1,0,1,0,0,1,0,0,400
8,1,4,2,2,2,100,50,5,15,0,5,95,0.14,75,1,0,1,0,0,1,0,0,130
29,1,3,1,0,1,500,100,1,0,0,47,100,1.3,84,1,0,1,0,0,1,0,0,249
22,0.92,4,1,0,4,200,150,1,10,351,42,96,1.16,61,19,0,1,0,0,1,0,0,80
4,1,2,1,1,1,0,10,2,5,318,105,94,2.95,71,1,0,1,0,0,0,1,0,80
17,1,2,1,1,1,0,49,1,20,108,140,91,3.9,44,27,1,0,0,0,0,1,0,129
13,1,4,1,1,1,400,99,2,30,46,75,91,2.07,83,166,1,0,0,0,1,0,0,129
28,1,3,1,1,2,200,80,2,100,37,49,94,1.36,88,134,0,1,0,0,1,0,0,102
41,1,5,2,1,1,500,150,1,0,77,5,100,0.14,63,1,0,1,0,0,1,0,0,239
42,1,2,1,1,1,470,150,1,47,339,14,97,0.47,70,176,1,0,0,0,0,1,0,85
13,0.89,4,1,0,2,250,80,2,20,7,60,95,1.66,81,10,0,1,0,0,1,0,0,86
29,1,2,1,1,1,100,50,1,15,102,93,96,2.55,91,18,1,0,0,0,0,1,0,85
43,1,2,1,0,1,0,100,1,0,40,92,96,2.54,86,48,1,0,0,0,1,0,0,225
21,1,6,1,3,4,215,65,6,15,260,119,86,3.26,46,15,0,1,0,0,1,0,0,218
21,0.9,2,1,1,1,0,25,1,0,321,116,90,3.19,69,10,1,0,0,0,0,1,0,55
18,1,2,1,1,1,500,100,1,40,191,26,91,0.72,64,1,0,1,0,0,1,0,0,105
27,1,5,1.5,2,2,500,125,4,50,342,30,98,0.91,75,1,1,0,0,0,1,0,0,195
5,1,4,1,1,1,150,55,2,10,58,4,90,2.03,50,8,1,0,0,0,1,0,0,170
18,1,2,1,1,2,0,65,1,20,313,15,96,0.41,39,1,0,1,0,0,1,0,0,150
21,1,2,1,1,1,175,20,1,25,3,43,98,1.68,33,16,0,1,0,0,0,1,0,70
60,1,3,1,1,1,1000,40,1,0,314,48,99,1.32,76,21,0,0,1,0,1,0,0,180
20,1,3,1,1,3,0,30,1,30,332,103,91,2.98,8,35,1,0,0,0,0,1,0,69
18,1,2,2,1,1,200,20,1,20,288,191,97,5.25,45,169,0,1,0,0,0,1,0,40
25,1,2,1,1,1,0,40,2,0,177,33,94,0.92,36,26,0,0,1,0,1,0,0,85
41,0.95,3,1,1,1,0,65,2,25,17,114,87,5.38,87,7,1,0,0,0,1,0,0,69
20,0.64,6,1,3,3,150,120,1,0,295,78,91,2.15,57,1,1,0,0,0,1,0,0,270
19,1,2,1,1,1,200,40,1,0,126,40,98,2.26,77,1,0,1,0,0,1,0,0,100
12,0.99,3,1,0,2,0,175,1,0,300,2,100,0.08,32,53,1,0,0,0,1,0,0,175
20,1,4,1,1,2,200,50,2,20,336,37,94,1.02,82,8,0,1,0,0,0,1,0,50
22,1,2,1.5,1,1,100,25,1,28,43,81,98,2.32,82,53,0,1,0,0,0,1,0,78
22,1,2,1,1,1,200,50,2,20,297,46,95,1.26,83,8,0,1,0,0,0,1,0,50
9,0.92,3,1,0,2,500,150,2,10,360,4,75,0.16,80,15,1,0,0,0,1,0,0,200
14,1,1,1,1,1,100,25,1,0,136,79,93,2.18,50,7,0,1,0,0,0,1,0,60
20,0.9,2,1,1,1,200,60,1,0,60,99,96,2.72,78,1,1,0,0,0,0,1,0,129
40,1,3,1,1,1,0,5,1,25,3,7,89,0.19,80,56,0,1,0,0,1,0,0,105
33,1,2,1.5,1,1,500,25,1,45,112,101,99,2.79,86,180,0,1,0,0,0,1,0,125
45,1,4,1,1,1,100,99,1,0,288,1,100,0.04,77,111,1,0,0,0,0,1,0,378
6,1,2,1,1,0,0,30,1,0,79,2,100,2,65,2,0,0,1,0,0,1,0,60
15,1,5,1,2,2,1000,129,2,29,141,172,94,4.71,78,1,0,1,0,0,1,0,0,259
20,1,5,1,2,5,500,150,2,20,338,19,87,0.52,76,136,0,0,1,0,1,0,0,70
28,1,2,1,1,1,0,40,1,0,5,40,95,1.11,46,27,0,0,1,0,0,1,0,65
26,1,6,1,2,2,0,45,4,20,90,140,94,3.9,60,1,0,1,0,0,1,0,0,180
14,0.99,3,1,1,1,500,150,1,0,132,7,89,0.22,62,142,1,0,0,0,1,0,0,142
23,1,6,1,2,3,0,35,4,0,0,6,93,0.18,70,1,1,0,0,0,1,0,0,199
11,1,2,1,1,1,0,50,1,0,10,19,100,0.56,54,1,1,0,0,0,0,1,0,165
15,0.8,4,1,1,2,0,85,2,40,267,128,97,3.63,66,1,1,0,0,0,0,1,0,99
53,1,1,1,1,1,100,30,1,35,106,110,99,3.1,44,158,0,1,0,0,0,1,0,45
56,1,2,1,1,2,100,40,1,25,0,20,100,0.56,80,54,1,0,0,0,1,0,0,77
24,0.83,1,1.5,1,1,150,30,1,30,277,5,100,0.14,61,63,1,0,0,0,0,1,0,55
26,0.86,2,0,0,1,150,30,1,30,365,16,98,0.44,28,32,0,0,1,0,0,1,0,70
21,0.89,2,2,1,1,0,12,1,20,323,147,89,4.05,76,9,0,0,1,0,0,1,0,45
20,0.89,2,2,1,1,0,12,1,20,333,148,88,4.12,85,7,0,0,1,0,0,1,0,50
